school_id,school_name,education_level,latitude,longitude
37,EBF 1.2 Vatuboro,Basic,-8.728564,125.106936
2318,EBF 1.2 Vatunau,Basic,-8.606020,125.286090
35,EBF 1.2 Vatuvou,Basic,-8.644140,125.226820
1081,EBF 3 Fatumasse/Bazartete,Basic,-8.621480,125.384890
1521,EPE Alves,Pre-School,-8.589878,125.334531
5100,ESG Catolica Sao J. Brito Liquica,Secondary,-8.592490,125.327610
2053,ESG Publico No 1 Liquica,Secondary,-8.590530,125.333980
1451,Pre Escola Belun Sta. Rafaela Tuhilo Kraik,Pre-School,-8.677313,125.389984
1572,Pre Escola Ermeta Fahilebo,Pre-School,-8.636573,125.410137
1445,Pre Escolar Agape Kindergarden,Pre-School,-8.621802,125.385013
1574,Pre Escolar Baura,Pre-School,-8.658653,125.378625
1446,Pre Escolar Bermeta Haburas,Pre-School,-8.592129,125.399201
1443,Pre Escolar Cassait,Pre-School,-8.572027,125.464176
1699,Pre Escolar Centro Educativo Mae de Deus,Pre-School,-8.592704,125.483225
1449,Pre Escolar Darulete,Pre-School,-8.657171,125.358414
1448,Pre Escolar Diak Timor Fahite,Pre-School,-8.618964,125.465117
1573,Pre Escolar Ergua,Pre-School,-8.683264,125.370419
918,Pre Escolar Fatin ba Labarik,Pre-School,-8.611788,125.204698
1568,Pre Escolar Fatuhou,Pre-School,-8.683234,125.364460
1569,Pre Escolar Fatunero,Pre-School,-8.680333,125.384918
1452,Pre Escolar Fedaros,Pre-School,-8.593160,125.328118
1903,Pre Escolar Feto Hitu,Pre-School,-8.623648,125.308802
1902,Pre Escolar Francisco de Assis-Boebau/Manati,Pre-School,-8.684097,125.314102
1456,Pre Escolar Hatuquessi,Pre-School,-8.635531,125.321085
1463,Pre Escolar Lauhata,Pre-School,-8.580371,125.362555
1453,Pre Escolar Leopa,Pre-School,-8.591811,125.325368
1454,Pre Escolar Loidahar,Pre-School,-8.626045,125.330881
1464,Pre Escolar Madre Elisea Maubara,Pre-School,-8.611682,125.200280
1608,Pre Escolar Mauboque,Pre-School,-8.597525,125.313884
1570,Pre Escolar Maukaro 305,Pre-School,-8.628291,125.362622
1571,Pre Escolar Nossa Senhora de Grasa Railuli,Pre-School,-8.677321,125.390275
1791,Pre Escolar Padre Arturo Liquica,Pre-School,-8.594172,125.312790
1459,Pre Escolar Pukelara,Pre-School,-8.597385,125.334777
1901,Pre Escolar Siamado,Pre-School,-8.723435,125.208383
919,Pre Escolar St.Teresa do Menino de Jesus,Pre-School,-8.596227,125.329530
1450,Pre Escolar Tibar,Pre-School,-8.570284,125.490673
1447,Pre Escolar Varela Haburas,Pre-School,-9.072023,125.979906
1460,Pre Escolar Vatunau,Pre-School,-8.605846,125.285209
1366,Pre Escolar Wini-Bruma Ismaik Raemeda,Pre-School,-9.048909,125.947238
1444,Pre Eskolar St. Rafaela Bazartete,Pre-School,-8.619564,125.383735
1662,Pre escolar Epelo,Pre-School,-8.573675,125.381892
1686,EB 1.2.3 Cafe Manatuto,Basic,-8.513855,126.014395
5508,EB Catolica 1.2 Hatuconam,Basic,-8.564720,125.829100
814,EB Catolica 1.2 St. Antonio Manatuto,Basic,-8.512090,126.017580
612,EB Catolica 1.2.3 Iliheu 18,Basic,-8.510510,126.016620
595,EB Catolica 1.2.3 St. Francisco 12,Basic,-8.982474,126.062726
1094,EB Catolica 3 Nossa Senhora de Aitara,Basic,-8.857304,125.942056
1093,EB Catolica 3 Santo Antonio,Basic,-8.511800,126.017360
589,EBC 1.2.3 Abat Oan,Basic,-8.983850,126.026070
616,EBC 1.2.3 Beadi,Basic,-8.547567,125.964185
615,EBC 1.2.3 Cribas,Basic,-8.535494,126.010797
598,EBC 1.2.3 Hatu Metak,Basic,-8.476694,125.858507
579,EBC 1.2.3 Labitin,Basic,-8.591500,125.859200
1084,EBC 3 - 5 de Maio,Basic,-8.554190,125.906930
1206,EBC 3 Debur Butin,Basic,-8.748367,125.862657
1091,EBC 3 Horta Cairui,Basic,-8.607454,126.144156
1089,EBC 3 Laclubar,Basic,-8.746280,125.913850
1090,EBC 3 Lay Doe,Basic,-8.532091,126.161829
1083,EBC 3 Natarbora,Basic,-8.972140,126.054620
1223,EBC 3 Remanarum,Basic,-8.629351,125.787243
493,EBC 3 S. Bento Salau,Basic,-8.827758,125.984974
1190,EBC 3 Tidin botir,Basic,-8.949213,126.102419
1092,EBC 3 Vasco da Gama,Basic,-8.512990,126.015770
1205,EBC 3 We- Ai- Huduik,Basic,-8.852058,125.931028
1679,EBF 1 Camedar,Basic,-8.754181,126.052213
1104,EBF 1 Seurtulan,Basic,-8.723294,125.977569
590,EBF 1.2 Aimeta Laran,Basic,-8.950100,126.097060
1191,EBF 1.2 Aisiu-Un,Basic,-8.632994,127.013843
613,EBF 1.2 Aiteas,Basic,-8.507380,125.995260
618,EBF 1.2 Bahadik,Basic,-8.857361,125.942408
2254,EBF 1.2 Bahareduk,Basic,-8.705900,125.964589
592,EBF 1.2 Barique,Basic,-8.848354,126.062686
605,EBF 1.2 Batara,Basic,-8.746066,125.909766
611,EBF 1.2 Beboro,Basic,-8.540160,126.164760
5520,EBF 1.2 Beedan,Basic,-8.492960,125.953710
603,EBF 1.2 Bora,Basic,-8.803486,125.922646
1210,EBF 1.2 Bua,Basic,-8.584299,125.820417
591,EBF 1.2 Cacae Uman,Basic,-8.976720,126.101960
607,EBF 1.2 Cairui,Basic,-8.608090,126.144800
2321,EBF 1.2 Cara,Basic,-8.555930,125.858160
5309,EBF 1.2 Condar,Basic,-8.534214,125.959337
905,EBF 1.2 Dirik-Hun,Basic,-8.748693,125.919203
562,EBF 1.2 Fahe Lakor,Basic,-8.654735,125.796442
1214,EBF 1.2 Fatu Laun,Basic,-8.749728,125.935747
907,EBF 1.2 Fatu Makerek,Basic,-8.791808,125.788871
844,EBF 1.2 Fatuk Aibalun,Basic,-8.917731,125.998650
606,EBF 1.2 Funar,Basic,-8.749880,125.867590
599,EBF 1.2 Hatu-Emera,Basic,-8.606794,125.762566
600,EBF 1.2 Labubo,Basic,-8.616580,125.829070
1263,EBF 1.2 Lehu - Tula,Basic,-8.929208,125.577621
5515,EBF 1.2 Lifau,Basic,-8.533547,126.164566
594,EBF 1.2 Manehat,Basic,-8.938240,125.964270
5314,EBF 1.2 Manelima,Basic,-8.766660,125.903620
1050,EBF 1.2 Mantane,Basic,-8.556472,125.910061
1215,EBF 1.2 Marmore,Basic,-8.480280,125.920692
620,EBF 1.2 Maun Fahe,Basic,-8.827910,125.984740
1218,EBF 1.2 Nur-Um,Basic,-8.690521,125.915964
614,EBF 1.2 Obrato,Basic,-8.671804,125.990796
601,EBF 1.2 Orlalan,Basic,-8.748870,125.909720
906,EBF 1.2 Pualaca,Basic,-8.790180,125.968320
5507,EBF 1.2 Rebutikeon,Basic,-8.585854,125.844476
1204,EBF 1.2 Rehatu,Basic,-8.632755,125.794751
596,EBF 1.2 Rentau,Basic,-8.509694,126.015457
5523,EBF 1.2 Rubae,Basic,-8.607564,125.805126
604,EBF 1.2 Rulalan,Basic,-8.755120,125.961530
621,EBF 1.2 Salau,Basic,-8.219200,125.608460
608,EBF 1.2 Samalai,Basic,-8.574860,126.159490
619,EBF 1.2 Samoro,Basic,-8.826904,125.920426
602,EBF 1.2 Sananain,Basic,-8.639860,125.975410
5109,EBF 1.2 Sasahe,Basic,-8.798593,125.836069
2322,EBF 1.2 Tasi Fatin,Basic,-8.867360,125.875520
593,EBF 1.2 Uma Boco,Basic,-8.975234,126.051776
1732,EBF 1.2 Wernae-Leu,Basic,-8.751822,125.973849
617,EBF 1.2.3 Rembor,Basic,-8.591554,125.903156
1501,EPE Dominicana Salau,Pre-School,-8.830479,125.987822
1543,EPE Sao Francisco de Assis,Pre-School,-8.982925,126.062992
1100,ESG Catolica Dom Basilio,Secondary,-8.746530,125.912120
1098,ESG Catolica Santo Antonio,Secondary,-8.511800,126.017360
1096,ESG Publico Kay Rala,Secondary,-8.534790,126.010530
492,ESG Publico Primeira Dama Kristy Sword Gusmao,Secondary,-8.533640,126.164750
1948,PEK Weroun-Aubeon,Pre-School,-8.975177,126.105161
1323,Pre Escolar 20 de Maio Natarbora,Pre-School,-8.976516,126.043195
1326,Pre Escolar Belun Manatuto,Pre-School,-8.507193,125.995312
1328,Pre Escolar Cairui,Pre-School,-8.606094,126.145208
1792,Pre Escolar Flores de Laclubar,Pre-School,-8.745872,125.914653
1764,Pre Escolar Irmao Sol,Pre-School,-8.536960,126.163364
1331,Pre Escolar Moris Foun Cribas,Pre-School,-8.679478,125.990084
1329,Pre Escolar Moris Foun Hatumatek,Pre-School,-8.476299,125.861108
1330,Pre Escolar Moris Foun Ilheu,Pre-School,-8.538871,125.945702
1324,Pre Escolar Muki,Pre-School,-8.513191,126.008082
1327,Pre Escolar Rembor,Pre-School,-8.547315,125.963626
1325,Pre Escolar St. Antonio,Pre-School,-8.512217,126.017576
278,EB Catolica 1.2 Nº1 Datina,Basic,-8.932280,125.628970
924,EB Catolica 1.2 Rainha da Paz Weberek,Basic,-9.100480,125.695350
279,EB Catolica 1.2 S.M. Arcanjo Letefoho,Basic,-8.999050,125.649610
280,EB Catolica 1.2 Tutuluru,Basic,-8.990400,125.690650
285,EB Catolica 1.2 Umatutun,Basic,-8.988030,125.694480
921,EB Catolica 1.2.3 St Fransiskus Asis,Basic,-9.136150,125.799969
1101,EB Catolica 3 Rainha da Paz Weberek,Basic,-9.026750,125.916300
1107,EB Catolica 3 Sao Miguel Arcanjo,Basic,-9.021940,125.654970
701,EBC 1.2.3 Babulo,Basic,-9.022857,125.658238
922,EBC 1.2.3 Clacuc,Basic,-9.012020,126.007700
283,EBC 1.2.3 Daisua Simpang tiga,Basic,-9.011330,126.008220
946,EBC 1.2.3 Deligencia Letefoho,Basic,-8.997224,125.650723
264,EBC 1.2.3 Dotic,Basic,-9.067540,125.916860
923,EBC 1.2.3 Fahinehan,Basic,-9.153130,125.718620
830,EBC 1.2.3 Fatuco,Basic,-8.977914,125.660288
702,EBC 1.2.3 Mahaquidan,Basic,-9.019980,125.792140
301,EBC 1.2.3 Raifusa,Basic,-9.145879,125.704985
69,EBC 1.2.3 Tarabula,Basic,-9.071380,125.884920
1234,EBC 3 Bisakrem,Basic,-9.243367,125.111664
1268,EBC 3 Suri Rema,Basic,-8.807671,126.544749
1109,EBC 3 Turiscai,Basic,-8.820710,125.715910
998,EBF 1 Maurem,Basic,-9.015550,125.619152
878,EBF 1 Motakelan,Basic,-9.140347,125.803962
295,EBF 1.2  Sesurai,Basic,-9.108421,125.696022
275,EBF 1.2 Ailalec 1,Basic,-8.897910,125.780020
273,EBF 1.2 Aituha,Basic,-8.916660,125.781140
840,EBF 1.2 Auberlico,Basic,-9.034154,125.992246
299,EBF 1.2 Bemetan,Basic,-9.036540,125.983730
813,EBF 1.2 Bercoban,Basic,-8.911406,125.784054
68,EBF 1.2 Beremana,Basic,-9.046570,125.852500
271,EBF 1.2 Bitirai,Basic,-9.042290,126.036700
294,EBF 1.2 Blaro,Basic,-9.047214,125.949376
628,EBF 1.2 Boraulo,Basic,-8.555550,125.524500
274,EBF 1.2 Bubussuco,Basic,-8.940010,125.779490
300,EBF 1.2 Cablaque,Basic,-9.042290,126.036700
5512,EBF 1.2 Caimauc,Basic,-8.865970,125.753930
855,EBF 1.2 Carbulau,Basic,-8.970605,125.662061
266,EBF 1.2 Colocau,Basic,-9.019980,125.792140
293,EBF 1.2 Cotolala,Basic,-9.003089,125.639790
276,EBF 1.2 Daramata,Basic,-9.067580,125.916969
5015,EBF 1.2 Fatucalo,Basic,-8.756200,125.782670
2265,EBF 1.2 Fohotu,Basic,-8.834500,125.764280
715,EBF 1.2 Furaclau,Basic,-8.863140,125.703180
304,EBF 1.2 Grotu,Basic,-9.033771,125.520461
1269,EBF 1.2 Grutu Lau,Basic,-8.929132,125.634978
1193,EBF 1.2 Haburas Hatuhei,Basic,-8.782873,125.949418
13,EBF 1.2 Hatsana - Udo / Daisualama,Basic,-9.030193,125.610488
5516,EBF 1.2 Lessuata,Basic,-8.788080,125.759740
5513,EBF 1.2 Liurai,Basic,-8.829570,125.744370
292,EBF 1.2 Manico,Basic,-8.968074,125.737646
66,EBF 1.2 Manumera,Basic,-8.822067,125.707070
71,EBF 1.2 Manus,Basic,-9.007160,125.763360
72,EBF 1.2 Matorec,Basic,-9.019910,125.746250
73,EBF 1.2 Mendelo,Basic,-8.876590,125.699100
2326,EBF 1.2 Orana,Basic,-8.826360,125.706340
284,EBF 1.2 Orluli,Basic,-9.030010,125.993260
683,EBF 1.2 Quiramtetuc,Basic,-8.936540,125.897830
286,EBF 1.2 Riatu,Basic,-8.897910,125.780020
291,EBF 1.2 Rotuto,Basic,-8.953370,125.745540
5016,EBF 1.2 Sarin,Basic,-8.992190,125.856650
700,EBF 1.2 Seamrema,Basic,-9.017255,125.651064
302,EBF 1.2 Silihasan,Basic,-9.153720,125.767580
997,EBF 1.2 Tefo,Basic,-8.996054,125.676036
768,EBF 1.2 Tualaran,Basic,-9.071380,125.884920
296,EBF 1.2 Turon,Basic,-9.041323,125.667460
272,EBF 1.2 Weleti,Basic,-9.072250,125.977850
270,EBF 1.2 Weulun,Basic,-9.047850,125.950020
282,EBF 1.2.3 Ailuli,Basic,-8.924630,125.753000
67,EBF 1.2.3 Aitemua,Basic,-8.835430,125.695440
260,EBF 1.2.3 Aituha,Basic,-8.986830,125.782600
268,EBF 1.2.3 Fatucahi,Basic,-9.036540,125.983730
265,EBF 1.2.3 Fericsare,Basic,-9.067540,125.916860
259,EBF 1.2.3 Wedauberec,Basic,-9.118584,125.920346
263,EBF 1.2.3 Wesusu,Basic,-9.122790,125.851970
1546,EPE 12 Cotalala,Pre-School,-9.003133,125.648072
1504,EPE Ailalek,Pre-School,-8.897643,125.778048
1505,EPE Aituha,Pre-School,-8.930122,125.774532
1503,EPE Bisakrem,Pre-School,-9.006783,125.611466
1507,EPE Bora-ulo,Pre-School,-8.954553,125.745673
1535,EPE Falitehu,Pre-School,-8.946638,125.683861
1508,EPE Fatu Kilat,Pre-School,-8.897439,125.764834
1506,EPE Maurem,Pre-School,-9.019500,125.624899
1545,EPE Motaquelan,Pre-School,-9.135950,125.800120
1522,EPE Naelaran,Pre-School,-9.045893,125.871228
1947,EPE St. Paul Turiscai,Pre-School,-8.755564,125.782026
1537,EPE Uma Tutun Tutuluro,Pre-School,-8.946398,125.702408
1133,ESG Catolica Nossa Senhora De Fatima,Secondary,-8.926850,125.666880
732,ESG Catolica St Fransiskus Assisi,Secondary,-9.030010,125.993260
1132,ESG Publico Dom Boaventura Same,Secondary,-8.963670,125.660450
1131,ESG Publico Francisco B da C.Fatuberliu,Secondary,-9.034790,125.992890
2056,Escola Comercio Akadiruhun,Secondary,-8.833810,125.763710
1160,Escola Tecnico Vocacional-Agricultura Alas-Dotic,Secondary,-8.591715,126.383674
1338,Pre Escola Sao Francisco de Assis,Pre-School,-9.029528,125.993629
1561,Pre Escolar 20 de Agusto Rotuto,Pre-School,-8.991247,125.596294
1749,Pre Escolar Aitemua,Pre-School,-8.843445,125.690823
1564,Pre Escolar Aituha Boot,Pre-School,-9.025719,125.657251
1483,Pre Escolar Babulu,Pre-School,-8.977030,125.661440
1747,Pre Escolar Cablaque/Mirbuti,Pre-School,-8.998466,125.639198
1692,Pre Escolar Cafe Manufahi,Pre-School,-8.996852,125.676877
1621,Pre Escolar Caimauc,Pre-School,-8.829645,125.202222
1632,Pre Escolar Colocau,Pre-School,-9.118954,125.920972
277,Pre Escolar Cosamar Letefoho,Pre-School,-8.999076,125.645585
1562,Pre Escolar D. Filomena Lobato,Pre-School,-8.924217,125.753977
1563,Pre Escolar Domingos Savio Grotu,Pre-School,-9.153084,125.766935
1485,Pre Escolar Dotic,Pre-School,-9.067554,125.917209
1482,Pre Escolar Fatuco,Pre-School,-8.932739,125.638352
1607,Pre Escolar Feriksare Alas,Pre-School,-9.102744,125.781672
1334,Pre Escolar Haburas Weleti,Pre-School,-9.006870,125.611580
1340,Pre Escolar Ida Mos Maun Fahe (IMM) Same,Pre-School,-8.999050,125.649610
5010,Pre Escolar Kiar As Welaku/Bitirai,Pre-School,-9.043119,126.038081
1565,Pre Escolar Mahaquidan,Pre-School,-9.019369,125.789572
1620,Pre Escolar Manico,Pre-School,-8.822875,125.709044
1634,Pre Escolar Manumera Turiscai,Pre-School,-8.822782,125.710884
1335,Pre Escolar Nossa Senhora Pregrinacao 1987,Pre-School,-9.005314,125.633626
1484,Pre Escolar Rai Kotu Dai Sua,Pre-School,-9.078750,125.687260
5011,Pre Escolar Rainha da Paz,Pre-School,-9.025942,125.916658
1333,Pre Escolar Santo Antonio de Padua Wedau-Berec,Pre-School,-9.122873,125.851441
1750,Pre Escolar Searema,Pre-School,-9.018159,125.644750
1752,Pre Escolar Selihasan,Pre-School,-9.153903,125.767510
1751,Pre Escolar Sesurai,Pre-School,-9.014028,125.648171
1343,Pre Escolar St. Miguel Arcanjo (Cosamar3) Tutu-Luro,Pre-School,-9.146090,125.705080
5012,Pre Escolar St.Miguel Arcanjo (Cosamar 2) Raifusa Betano,Pre-School,-9.149233,125.719029
1748,Pre Escolar Tarabula,Pre-School,-8.830275,125.744361
1746,Pre Escolar Turon,Pre-School,-9.038878,125.663653
1337,Pre Escolar Weroun Fatukahi,Pre-School,-9.036392,125.984271
1633,Pre Escolar Wesusu,Pre-School,-9.111975,125.897147
1339,Pre-Escolar Raimaliak,Pre-School,-8.913644,125.779099
1618,Pre-Eskolar Nova Bemetan Betano,Pre-School,-8.689042,126.668521
1709,EB 1.2.3 Cafe Oecusse,Basic,-9.199107,124.354922
753,EB Catolica 1.2 Haemnanu,Basic,-9.459114,124.329885
306,EB Catolica 1.2 Oe-Lulan,Basic,-9.319540,124.402150
712,EB Catolica 1.2 Oecusse,Basic,-9.197430,124.374640
327,EB Catolica 1.2 Padiae,Basic,-9.245530,124.349910
1139,EB Catolica 3 St.Antonio,Basic,-9.197840,124.373840
1057,EBC 1.2.3 Boboloa,Basic,-9.279254,124.369995
857,EBC 1.2.3 Haobeno Quiubuquif Bimanat,Basic,-9.340649,124.247875
307,EBC 1.2.3 Meco-Sicalotim,Basic,-9.275893,124.349252
1272,EBC 1.2.3 Tasaebeno Pune,Basic,-9.369480,124.341272
333,EBC 1.2.3 Tulaica Anmat,Basic,-9.228444,124.295845
1134,EBC 3 Baocnana,Basic,-9.306342,124.133471
1135,EBC 3 Oesilo,Basic,-9.359610,124.379430
1136,EBC 3 Pante Makasar Palaban,Basic,-9.200720,124.350990
1140,EBC 3 Passabe,Basic,-9.461270,124.336920
1016,EBF 1 Biseo,Basic,-9.259721,124.327638
1259,EBF 1 Bitila,Basic,-9.367578,124.157166
798,EBF 1 Bona,Basic,-9.288370,124.166800
1512,EBF 1 Buqui,Basic,-9.348057,124.321890
1276,EBF 1 Cabana,Basic,-9.298878,124.225308
1258,EBF 1 Lamasi,Basic,-9.142184,125.634623
1361,EBF 1 Manunessi,Basic,-9.284003,124.373870
1236,EBF 1 Nunu Ana,Basic,-8.956510,125.653640
1162,EBF 1 Oenoah,Basic,-9.340064,124.362128
1513,EBF 1 Palsam,Basic,-9.429426,124.309583
328,EBF 1.2 - 1 de Maio,Basic,-9.200128,124.352201
870,EBF 1.2 - 28 de Agosto,Basic,-9.200088,124.369693
323,EBF 1.2 - 31 Agosto Binila,Basic,-9.303360,124.353550
317,EBF 1.2 30 de Agosto,Basic,-9.204054,124.343701
314,EBF 1.2 Afoneno,Basic,-9.303213,124.441273
1282,EBF 1.2 Aijaofukan,Basic,-9.440350,124.328921
861,EBF 1.2 Baocnana,Basic,-9.306848,124.130388
310,EBF 1.2 Baquitba Elcona,Basic,-9.411594,124.356175
1164,EBF 1.2 Bemeni Quaeb,Basic,-8.843179,125.595704
1273,EBF 1.2 Besatoco,Basic,-9.395677,124.309573
320,EBF 1.2 Bibesi,Basic,-9.422070,124.341519
999,EBF 1.2 Bimanu,Basic,-9.286798,124.294254
867,EBF 1.2 Binibu Pune,Basic,-9.370180,124.317420
5511,EBF 1.2 Binino  Lelaufe,Basic,-9.350698,124.280423
799,EBF 1.2 Cussi,Basic,-9.419588,124.286977
1590,EBF 1.2 Eno - Nesu,Basic,-9.396751,124.265236
19,EBF 1.2 Eunae,Basic,-9.258250,124.384980
1070,EBF 1.2 Faefnome,Basic,-9.335784,124.321805
859,EBF 1.2 Fatubena,Basic,-9.336995,124.226509
1238,EBF 1.2 Fatuquenfua,Basic,-9.396267,124.327318
1006,EBF 1.2 Hauboni,Basic,-9.332591,124.244135
313,EBF 1.2 Lalehan,Basic,-9.242255,124.424426
1237,EBF 1.2 Lilias,Basic,-9.259558,124.443667
315,EBF 1.2 Mahata,Basic,-9.191220,124.388040
316,EBF 1.2 Maquelab,Basic,-9.238150,124.252870
318,EBF 1.2 Maunaebeno,Basic,-9.358908,124.305466
1061,EBF 1.2 Naetuna,Basic,-9.442199,124.346917
1589,EBF 1.2 Nefolete,Basic,-9.366055,124.240881
319,EBF 1.2 Neonpene,Basic,-9.295500,124.337450
865,EBF 1.2 Neten-Bitimo,Basic,-9.368803,124.264970
322,EBF 1.2 Niquinaheten,Basic,-9.378524,124.349355
321,EBF 1.2 Noapai,Basic,-9.257445,124.352484
1058,EBF 1.2 Oelnites,Basic,-9.387232,124.283867
866,EBF 1.2 Oenuno,Basic,-9.243180,124.219770
326,EBF 1.2 Oesilo,Basic,-9.351046,124.379580
871,EBF 1.2 Passabe Maesmat,Basic,-9.458620,124.338190
1279,EBF 1.2 Poas Boot,Basic,-9.299242,124.266993
312,EBF 1.2 Quinat,Basic,-9.275550,124.414010
311,EBF 1.2 Quiupanaf,Basic,-9.318994,124.308299
862,EBF 1.2 Reliquio Citrana,Basic,-9.328170,124.092710
329,EBF 1.2 Roti,Basic,-9.246470,124.316010
330,EBF 1.2 Sakato,Basic,-9.172790,124.458060
873,EBF 1.2 Sei Taneis,Basic,-9.445013,124.298356
331,EBF 1.2 Sonamnasi,Basic,-9.309484,124.324445
1360,EBF 1.2 Teinae,Basic,-8.565342,125.599122
334,EBF 1.2 Ulas,Basic,-9.269524,124.323425
863,EBF 1.2.3 Banaefmanat,Basic,-9.371241,124.305463
332,EBF 1.2.3 Bobmanat,Basic,-9.395293,124.355892
325,EBF 1.2.3 Oelcaem,Basic,-9.308010,124.233910
1137,EBF Catolica 3 Nossa Senhora de Fatima Padiae,Basic,-9.245970,124.349030
1141,ESG Catolica St. Antonio,Secondary,-9.197580,124.390390
1143,ESG Publico Baqui,Secondary,-9.285160,124.352090
1142,ESG Publico Palaban,Secondary,-9.201850,124.346880
1467,Pre Escolar Atoni Oe-Cusse,Pre-School,-9.204350,124.368331
1645,Pre Escolar Bobmanat,Pre-School,-9.395578,124.355798
1469,Pre Escolar Bobolo'a,Pre-School,-9.279212,124.369851
1559,Pre Escolar Cafe Oecusse,Pre-School,-9.202211,124.348374
1465,Pre Escolar Francisco Mouzinho,Pre-School,-9.239504,124.343178
1644,Pre Escolar Kiu Betmanu Noapai,Pre-School,-9.257080,124.352110
1466,Pre Escolar Nossa Senhora do Rosario Oe-Cusse,Pre-School,-9.208738,124.356479
1636,Pre Escolar Oesilo,Pre-School,-9.350688,124.379481
1640,Pre Escolar Tasaebeno,Pre-School,-9.369247,124.342284
1642,Pre Escolar Tulaica-Anmat,Pre-School,-9.226619,124.301710
1712,EB 1.2.3 Cafe Viqueque,Basic,-8.856027,126.364302
101,EB Catolica 1.2 No 9 Sana,Basic,-8.805034,126.544226
111,EB Catolica 1.2.3  Nº02 Luka,Basic,-8.932090,126.256430
74,EB Catolica 1.2.3 St. Antonio Lacluta,Basic,-8.834590,126.213940
930,EB Catolica 1.2.3 Sta Maria de Fatima Macadique,Basic,-8.833910,126.512310
5324,EB Catolica 1.2.3 Sta Teresinha de Ossu,Basic,-8.738764,126.383986
112,EB Catolica 1.2.3 Sta. Maria Goretti,Basic,-8.869110,126.364910
927,EBC 1.2.3  - 30 De Agosto Assolequimeta,Basic,-8.754274,126.445806
1147,EBC 1.2.3  28 De Novembro Afaloicai,Basic,-8.689420,126.669120
925,EBC 1.2.3 - 8 De Agosto Caijularan,Basic,-8.910450,126.278220
5321,EBC 1.2.3 07 Uatulari,Basic,-8.819450,126.528120
934,EBC 1.2.3 08 Uma Sege Uatulari,Basic,-8.774291,126.563321
2311,EBC 1.2.3 Bimali,Basic,-8.706644,126.366036
685,EBC 1.2.3 Henaudere,Basic,-8.776794,126.561326
103,EBC 1.2.3 Iraler,Basic,-8.675697,126.513336
928,EBC 1.2.3 Mundo Perdido,Basic,-8.736360,126.365140
105,EBC 1.2.3 Naedala,Basic,-8.798000,126.555580
89,EBC 1.2.3 Nahareka,Basic,-8.702870,126.481340
219,EBC 1.2.3 Rosito Beaco,Basic,-8.944584,126.445646
97,EBC 1.2.3 Uani Uma,Basic,-8.758560,126.683000
119,EBC 1.2.3 Welolo,Basic,-8.941514,126.195906
114,EBC 2.3 Cabira Oan,Basic,-8.867694,126.364596
5319,EBC 2.3 Uatucarbau,Basic,-8.750946,126.697575
1148,EBC 3 01 Viqueque,Basic,-8.855070,126.364400
2096,EBC 3 Lacluta,Basic,-8.834570,126.215550
933,EBF 1 Butao,Basic,-8.697720,126.269200
960,EBF 1 Defalasi,Basic,-8.680850,126.485761
973,EBF 1 Digamasi,Basic,-8.705470,126.528730
610,EBF 1 Dotilita,Basic,-8.540160,126.164760
1227,EBF 1 Lequigari,Basic,-8.762715,126.372041
1224,EBF 1 Nedere,Basic,-8.756713,126.666563
1187,EBF 1 Rai-Uatu,Basic,-8.748800,125.433900
959,EBF 1 Samanu,Basic,-8.713520,126.469290
693,EBF 1 Sawaki,Basic,-8.832384,126.114990
1267,EBF 1 Uailalika,Basic,-8.520160,126.997710
1188,EBF 1 Wekfia,Basic,-8.712823,126.371983
5326,EBF 1. Bubuha,Basic,-8.678789,126.702630
5325,EBF 1.2 Assalaitula,Basic,-8.673554,126.364306
79,EBF 1.2 Bahaneo,Basic,-8.758020,126.312760
92,EBF 1.2 Bahatata,Basic,-8.654510,126.653950
5329,EBF 1.2 Baulale,Basic,-8.736630,126.714740
99,EBF 1.2 Belia,Basic,-8.820404,126.527486
81,EBF 1.2 Buanurac,Basic,-8.831540,126.372400
1363,EBF 1.2 Bubulale,Basic,-8.896194,126.391167
5120,EBF 1.2 Bubulita,Basic,-8.682630,126.547570
82,EBF 1.2 Builale,Basic,-8.698890,126.343370
661,EBF 1.2 Cailake Babo,Basic,-8.780082,126.131847
674,EBF 1.2 Calma Uatu-kila,Basic,-8.791572,126.268004
692,EBF 1.2 Calo,Basic,-8.831200,126.171630
775,EBF 1.2 Comu-oli,Basic,-8.759784,126.662180
826,EBF 1.2 Dalirisi,Basic,-8.738330,126.435870
5119,EBF 1.2 Debuisi,Basic,-8.744120,126.545090
76,EBF 1.2 Dilor,Basic,-8.840674,126.209306
696,EBF 1.2 Edemumo,Basic,-8.774770,126.506840
115,EBF 1.2 Fatudere,Basic,-8.899590,126.507500
94,EBF 1.2 Irabere,Basic,-8.702944,126.714386
95,EBF 1.2 Irabin de Baixo,Basic,-8.748220,126.705869
109,EBF 1.2 Iratokor,Basic,-8.802694,126.582146
2250,EBF 1.2 Kaikasa Buu,Basic,-8.774110,126.585510
1219,EBF 1.2 Kaiwalita,Basic,-8.618828,126.660157
1668,EBF 1.2 Lasama,Basic,-8.935665,126.237618
697,EBF 1.2 Loco-loco,Basic,-8.770910,126.548390
96,EBF 1.2 Loi Ulo,Basic,-8.684220,126.678200
637,EBF 1.2 Maimi,Basic,-8.749920,126.406320
116,EBF 1.2 Mamulac,Basic,-8.860950,126.364060
1362,EBF 1.2 Motalee,Basic,-9.303308,124.380214
